TimeStamp,Vendor mall point name,Vendor name,VendorX,VendorY,VendorZ,Item name 1,Item name 2,Total price,Item price,Item type,Item hue
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional bronze kryss,[mastercrafted by Nick The Crafter],1500,1,5121,2418
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional bronze kryss,[mastercrafted by Nick The Crafter],1500,1,5121,2418
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional bronze war mace,[mastercrafted by Nick The Crafter],1500,1,5127,2418
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional bronze war mace,[mastercrafted by Nick The Crafter],1500,1,5127,2418
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional bronze war hammer,[mastercrafted by Nick The Crafter],2000,1,5177,2418
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional bronze war hammer,[mastercrafted by Nick The Crafter],2000,1,5177,2418
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional gold short spear,[mastercrafted by Nick The Crafter],2000,1,5123,2213
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional gold short spear,[mastercrafted by Nick The Crafter],2000,1,5123,2213
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional gold spear,[mastercrafted by Nick The Crafter],2000,1,3938,2213
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional gold spear,[mastercrafted by Nick The Crafter],2000,1,3938,2213
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional gold executioner's axe,[mastercrafted by Nick The Crafter],2000,1,3909,2213
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional gold executioner's axe,[mastercrafted by Nick The Crafter],2000,1,3909,2213
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional gold katana,[mastercrafted by Nick The Crafter],1500,1,5119,2213
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional gold viking sword,[mastercrafted by Nick The Crafter],1500,1,5049,2213
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional gold war fork,[mastercrafted by Nick The Crafter],1500,1,5125,2213
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional gold halberd,[mastercrafted by Nick The Crafter],2000,1,5182,2213
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional gold halberd,[mastercrafted by Nick The Crafter],2000,1,5182,2213
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional gold kryss,[crafted by Nick The Crafter],1500,1,5121,2213
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional gold kryss,[crafted by Nick The Crafter],1500,1,5121,2213
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional gold war axe,[crafted by Nick The Crafter],1500,1,5040,2213
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional gold war axe,[crafted by Nick The Crafter],1500,1,5040,2213
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional gold war hammer,[mastercrafted by Nick The Crafter],2000,1,5177,2213
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional gold war hammer,[mastercrafted by Nick The Crafter],2000,1,5177,2213
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional gold war mace,[mastercrafted by Nick The Crafter],2000,1,5127,2213
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional agapite short spear,[mastercrafted by Nick The Crafter],2000,1,5123,2425
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional agapite short spear,[mastercrafted by Nick The Crafter],2000,1,5123,2425
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional agapite halberd,[crafted by Nick The Crafter],2000,1,5182,2425
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional agapite halberd,[crafted by Nick The Crafter],2000,1,5182,2425
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional agapite katana,[crafted by Nick The Crafter],1500,1,5119,2425
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional agapite katana,[crafted by Nick The Crafter],1500,1,5119,2425
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional agapite kryss,[crafted by Nick The Crafter],1500,1,5121,2425
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional agapite war fork,[crafted by Nick The Crafter],1500,1,5125,2425
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional agapite war axe,[mastercrafted by Nick The Crafter],1500,1,5040,2425
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional agapite war axe,[mastercrafted by Nick The Crafter],1500,1,5040,2425
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional agapite war hammer,[mastercrafted by Nick The Crafter],2000,1,5177,2425
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional agapite executioner's axe,[mastercrafted by Nick The Crafter],2000,1,3909,2425
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional agapite executioner's axe,[mastercrafted by Nick The Crafter],2000,1,3909,2425
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional agapite war mace,[mastercrafted by Nick The Crafter],3000,1,5127,2425
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional agapite war mace,[mastercrafted by Nick The Crafter],3000,1,5127,2425
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional agapite viking sword,[mastercrafted by Nick The Crafter],3000,1,5049,2425
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional agapite viking sword,[mastercrafted by Nick The Crafter],3000,1,5049,2425
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional verite spear,[mastercrafted by Nick The Crafter],6000,1,3938,2207
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional verite spear,[mastercrafted by Nick The Crafter],6000,1,3938,2207
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional verite kryss,[mastercrafted by Nick The Crafter],5000,1,5121,2207
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional verite war fork,[mastercrafted by Nick The Crafter],5000,1,5125,2207
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional verite katana,[mastercrafted by Nick The Crafter],5000,1,5119,2207
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional verite war hammer,[mastercrafted by Nick The Crafter],6000,1,5177,2207
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional verite short spear,[crafted by Nick The Crafter],6000,1,5123,2207
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional verite short spear,[crafted by Nick The Crafter],6000,1,5123,2207
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional verite executioner's axe,[mastercrafted by Nick The Crafter],6000,1,3909,2207
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional verite executioner's axe,[mastercrafted by Nick The Crafter],6000,1,3909,2207
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional verite war axe,[mastercrafted by Nick The Crafter],5000,1,5040,2207
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional verite war axe,[mastercrafted by Nick The Crafter],5000,1,5040,2207
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional verite viking sword,[crafted by Nick The Crafter],5000,1,5049,2207
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional verite viking sword,[crafted by Nick The Crafter],5000,1,5049,2207
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional valorite spear,[mastercrafted by Nick The Crafter],9000,1,3938,2219
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional valorite war fork,[mastercrafted by Nick The Crafter],8000,1,5125,2219
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional valorite halberd,[mastercrafted by Nick The Crafter],9000,1,5182,2219
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional valorite short spear,[crafted by Nick The Crafter],9000,1,5123,2219
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional valorite short spear,[crafted by Nick The Crafter],9000,1,5123,2219
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional valorite executioner's axe,[mastercrafted by Nick The Crafter],9000,1,3909,2219
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional valorite executioner's axe,[mastercrafted by Nick The Crafter],9000,1,3909,2219
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional valorite war hammer,[mastercrafted by Nick The Crafter],9000,1,5177,2219
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional valorite kryss,[mastercrafted by Nick The Crafter],8000,1,5121,2219
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional valorite kryss,[mastercrafted by Nick The Crafter],8000,1,5121,2219
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional valorite war axe,[mastercrafted by Nick The Crafter],8000,1,5040,2219
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional valorite viking sword,[mastercrafted by Nick The Crafter],8000,1,5049,2219
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional valorite katana,[mastercrafted by Nick The Crafter],8000,1,5119,2219
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional valorite katana,[mastercrafted by Nick The Crafter],8000,1,5119,2219
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional valorite katana,[mastercrafted by Nick The Crafter],8000,1,5119,2219
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional valorite war mace,[mastercrafted by Nick The Crafter],8000,1,5127,2219
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional valorite war mace,[mastercrafted by Nick The Crafter],8000,1,5127,2219
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional valorite heater shield,[crafted by Nick The Crafter],12000,1,7031,2219
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional agapite chaos shield,[mastercrafted by Nick The Crafter],5250,1,7107,2425
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional gold heater shield,[mastercrafted by Nick The Crafter],4000,1,7031,2213
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional valorite order shield,[mastercrafted by Nick The Crafter],19000,1,7109,2219
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional bronze heater shield,[mastercrafted by Nick The Crafter],3000,1,7031,2418
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional agapite order shield,[mastercrafted by Nick The Crafter],5250,1,7109,2425
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional gold order shield,[mastercrafted by Nick The Crafter],5250,1,7109,2213
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional agapite heater shield,[mastercrafted by Nick The Crafter],4000,1,7031,2425
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional bronze order shield,[mastercrafted by Nick The Crafter],4125,1,7109,2418
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional verite order shield,[mastercrafted by Nick The Crafter],9000,1,7109,2207
2020-05-19 04:32:19.049312,outpost MG 2,Amyr WEAPONS,2971,574,42,exceptional verite chaos shield,[mastercrafted by Nick The Crafter],9000,1,7107,2207
2020-05-19 04:32:59.752437,outpost MG 2,Amyr ARMORS,2971,575,42,platemail helm,,999,1,5138,0
2020-05-19 04:32:59.752437,outpost MG 2,Amyr ARMORS,2971,575,42,chainmail coif,,999,1,5056,0
2020-05-19 04:32:59.752437,outpost MG 2,Amyr ARMORS,2971,575,42,bag, exceptional agapite chainmail leggings items in bag: 6,15000,1,3702,323
2020-05-19 04:32:59.752437,outpost MG 2,Amyr ARMORS,2971,575,42,bag, exceptional copper platemail leggings items in bag: 6,8000,1,3702,48
2020-05-19 04:32:59.752437,outpost MG 2,Amyr ARMORS,2971,575,42,bag, exceptional copper platemail leggings items in bag: 6,8000,1,3702,48
2020-05-19 04:32:59.752437,outpost MG 2,Amyr ARMORS,2971,575,42,bag, exceptional agapite platemail leggings items in bag: 6,25000,1,3702,323
2020-05-19 04:32:59.752437,outpost MG 2,Amyr ARMORS,2971,575,42,bag, exceptional gold chainmail leggings items in bag: 6,10000,1,3702,53
2020-05-19 04:32:59.752437,outpost MG 2,Amyr ARMORS,2971,575,42,bag, exceptional copper chainmail leggings items in bag: 6,6500,1,3702,48
2020-05-19 04:32:59.752437,outpost MG 2,Amyr ARMORS,2971,575,42,bag, exceptional gold chainmail leggings items in bag: 6,10000,1,3702,53
2020-05-19 04:32:59.752437,outpost MG 2,Amyr ARMORS,2971,575,42,bag, exceptional agapite platemail leggings items in bag: 6,25000,1,3702,323
2020-05-19 04:32:59.752437,outpost MG 2,Amyr ARMORS,2971,575,42,bag, exceptional agapite chainmail leggings items in bag: 6,15000,1,3702,323
2020-05-19 04:32:59.752437,outpost MG 2,Amyr ARMORS,2971,575,42,bag, exceptional bronze chainmail leggings items in bag: 6,7500,1,3702,447
2020-05-19 04:32:59.752437,outpost MG 2,Amyr ARMORS,2971,575,42,bag, exceptional bronze platemail leggings items in bag: 6,10000,1,3702,447
2020-05-19 04:32:59.752437,outpost MG 2,Amyr ARMORS,2971,575,42,bag, exceptional gold platemail leggings items in bag: 6,16000,1,3702,53
2020-05-19 04:32:59.752437,outpost MG 2,Amyr ARMORS,2971,575,42,bag, exceptional gold platemail leggings items in bag: 6,16000,1,3702,53
2020-05-19 04:32:59.752437,outpost MG 2,Amyr ARMORS,2971,575,42,bag, exceptional bronze platemail leggings items in bag: 6,10000,1,3702,447
2020-05-19 04:33:14.846187,outpost MG 2,!EXTRACT-CORES-MATS!,2968,583,42,Air Aspect Extract,,9000,1,3836,2263
2020-05-19 04:33:14.846187,outpost MG 2,!EXTRACT-CORES-MATS!,2968,583,42,Air Aspect Core,,4500,1,3985,2263
2020-05-19 04:33:14.846187,outpost MG 2,!EXTRACT-CORES-MATS!,2968,583,42,Air Aspect Core,,4500,1,3985,2263
2020-05-19 04:33:14.846187,outpost MG 2,!EXTRACT-CORES-MATS!,2968,583,42,Air Aspect Core,,4500,1,3985,2263
2020-05-19 04:33:14.846187,outpost MG 2,!EXTRACT-CORES-MATS!,2968,583,42,Air Aspect Core,,4500,1,3985,2263
2020-05-19 04:33:14.846187,outpost MG 2,!EXTRACT-CORES-MATS!,2968,583,42,Air Aspect Core,,4500,1,3985,2263
2020-05-19 04:33:14.846187,outpost MG 2,!EXTRACT-CORES-MATS!,2968,583,42,Air Aspect Core,,4500,1,3985,2263
2020-05-19 04:33:14.846187,outpost MG 2,!EXTRACT-CORES-MATS!,2968,583,42,Air Aspect Core,,4500,1,3985,2263
2020-05-19 04:33:14.846187,outpost MG 2,!EXTRACT-CORES-MATS!,2968,583,42,Artisan Aspect Core,,16500,1,3985,2096
2020-05-19 04:33:14.846187,outpost MG 2,!EXTRACT-CORES-MATS!,2968,583,42,Artisan Aspect Core,,16500,1,3985,2096
2020-05-19 04:33:39.314937,outpost MG 2,INGOTS 8.0g,2971,580,42,iron ingot commodity,"(5,000 total)",36000,1,19236,0
2020-05-19 04:33:39.314937,outpost MG 2,INGOTS 8.0g,2971,580,42,iron ingot commodity,"(5,000 total)",40000,1,19236,0
2020-05-19 04:33:39.314937,outpost MG 2,INGOTS 8.0g,2971,580,42,iron ingot commodity,"(5,000 total)",40000,1,19236,0
2020-05-19 04:33:39.314937,outpost MG 2,INGOTS 8.0g,2971,580,42,iron ingot commodity,"(5,000 total)",40000,1,19236,0
2020-05-19 04:33:39.314937,outpost MG 2,INGOTS 8.0g,2971,580,42,iron ingot commodity,"(5,000 total)",40000,1,19236,0
2020-05-19 04:33:39.314937,outpost MG 2,INGOTS 8.0g,2971,580,42,iron ingot commodity,"(5,000 total)",40000,1,19236,0
2020-05-19 04:33:39.314937,outpost MG 2,INGOTS 8.0g,2971,580,42,iron ingot commodity,"(5,000 total)",40000,1,19236,0
2020-05-19 04:33:39.314937,outpost MG 2,INGOTS 8.0g,2971,580,42,board commodity,"(5,000 total)",45000,1,19239,0
2020-05-19 04:33:39.314937,outpost MG 2,INGOTS 8.0g,2971,580,42,board commodity,"(5,000 total)",45000,1,19239,0
2020-05-19 04:33:39.314937,outpost MG 2,INGOTS 8.0g,2971,580,42,board commodity,"(5,000 total)",45000,1,19239,0
2020-05-19 04:33:39.314937,outpost MG 2,INGOTS 8.0g,2971,580,42,board commodity,"(5,000 total)",45000,1,19239,0
2020-05-19 04:33:39.314937,outpost MG 2,INGOTS 8.0g,2971,580,42,board commodity,"(5,000 total)",45000,1,19239,0
2020-05-19 04:33:39.314937,outpost MG 2,INGOTS 8.0g,2971,580,42,board commodity,"(5,000 total)",45000,1,19239,0
2020-05-19 04:33:39.314937,outpost MG 2,INGOTS 8.0g,2971,580,42,board commodity,"(5,000 total)",45000,1,19239,0
2020-05-19 04:33:39.314937,outpost MG 2,INGOTS 8.0g,2971,580,42,board commodity,"(5,000 total)",45000,1,19239,0
2020-05-19 04:33:39.314937,outpost MG 2,INGOTS 8.0g,2971,580,42,board commodity,"(5,000 total)",45000,1,19239,0
2020-05-19 04:33:39.314937,outpost MG 2,INGOTS 8.0g,2971,580,42,board commodity,"(5,000 total)",45000,1,19239,0
2020-05-19 04:34:06.408687,outpost MG 2,GREATER HEAL,2969,578,45,a potion keg: greater heal,The keg is completely full.,3300,1,6464,253
2020-05-19 04:34:06.408687,outpost MG 2,GREATER HEAL,2969,578,45,a potion keg: greater heal,The keg is completely full.,3300,1,6464,253
2020-05-19 04:34:06.408687,outpost MG 2,GREATER HEAL,2969,578,45,a potion keg: greater heal,The keg is completely full.,3300,1,6464,253
2020-05-19 04:34:06.408687,outpost MG 2,GREATER HEAL,2969,578,45,a potion keg: greater heal,The keg is completely full.,3300,1,6464,253
2020-05-19 04:34:06.408687,outpost MG 2,GREATER HEAL,2969,578,45,a potion keg: greater heal,The keg is completely full.,3300,1,6464,253
2020-05-19 04:34:06.408687,outpost MG 2,GREATER HEAL,2969,578,45,a potion keg: greater heal,The keg is completely full.,3300,1,6464,253
2020-05-19 04:34:06.408687,outpost MG 2,GREATER HEAL,2969,578,45,a potion keg: greater heal,The keg is completely full.,3300,1,6464,253
2020-05-19 04:34:06.408687,outpost MG 2,GREATER HEAL,2969,578,45,a potion keg: greater heal,The keg is completely full.,3300,1,6464,253
2020-05-19 04:34:06.408687,outpost MG 2,GREATER HEAL,2969,578,45,a potion keg: greater heal,The keg is completely full.,3300,1,6464,253
2020-05-19 04:34:06.408687,outpost MG 2,GREATER HEAL,2969,578,45,a potion keg: greater heal,The keg is completely full.,3300,1,6464,253
2020-05-19 04:34:06.408687,outpost MG 2,GREATER HEAL,2969,578,45,a potion keg: greater heal,The keg is completely full.,3300,1,6464,253
2020-05-19 04:34:06.408687,outpost MG 2,GREATER HEAL,2969,578,45,a potion keg: greater heal,The keg is completely full.,3300,1,6464,253
2020-05-19 04:34:06.408687,outpost MG 2,GREATER HEAL,2969,578,45,a potion keg: greater heal,The keg is completely full.,3300,1,6464,253
2020-05-19 04:34:06.408687,outpost MG 2,GREATER HEAL,2969,578,45,a potion keg: greater heal,The keg is completely full.,3300,1,6464,253
2020-05-19 04:34:06.408687,outpost MG 2,GREATER HEAL,2969,578,45,a potion keg: greater heal,The keg is completely full.,3300,1,6464,253
2020-05-19 04:34:06.408687,outpost MG 2,GREATER HEAL,2969,578,45,a potion keg: greater heal,The keg is completely full.,3300,1,6464,253
2020-05-19 04:34:06.408687,outpost MG 2,GREATER HEAL,2969,578,45,a potion keg: greater heal,The keg is completely full.,3300,1,6464,253
2020-05-19 04:34:06.408687,outpost MG 2,GREATER HEAL,2969,578,45,a potion keg: greater heal,The keg is completely full.,3300,1,6464,253
2020-05-19 04:34:06.408687,outpost MG 2,GREATER HEAL,2969,578,45,a potion keg: greater heal,The keg is completely full.,3300,1,6464,253
2020-05-19 04:34:37.518062,outpost MG 2,AMYR BULK CONSUMABLE,2971,578,42,ham feast : 25,(delectable),6875,25,28880,0
2020-05-19 04:34:37.518062,outpost MG 2,AMYR BULK CONSUMABLE,2971,578,42,ham feast : 25,(delectable),6875,25,28880,0
2020-05-19 04:34:37.518062,outpost MG 2,AMYR BULK CONSUMABLE,2971,578,42,fish feast : 25,(delectable),6875,25,28885,0
2020-05-19 04:34:37.518062,outpost MG 2,AMYR BULK CONSUMABLE,2971,578,42,fish feast : 25,(delectable),6875,25,28885,0
2020-05-19 04:34:37.518062,outpost MG 2,AMYR BULK CONSUMABLE,2971,578,42,steak feast : 25,(delectable),6875,25,28881,0
2020-05-19 04:34:37.518062,outpost MG 2,AMYR BULK CONSUMABLE,2971,578,42,meat shank feast : 10,(delectable),2750,10,28888,0
2020-05-19 04:34:37.518062,outpost MG 2,AMYR BULK CONSUMABLE,2971,578,42,meat shank feast : 10,(delectable),2750,10,28888,0
2020-05-19 04:34:37.518062,outpost MG 2,AMYR BULK CONSUMABLE,2971,578,42,meat shank feast : 10,(delectable),2750,10,28888,0
2020-05-19 04:34:37.518062,outpost MG 2,AMYR BULK CONSUMABLE,2971,578,42,meat shank feast : 10,(delectable),2750,10,28888,0
2020-05-19 04:34:37.518062,outpost MG 2,AMYR BULK CONSUMABLE,2971,578,42,sausage feast : 10,(delectable),2750,10,29773,2414
2020-05-19 04:34:37.518062,outpost MG 2,AMYR BULK CONSUMABLE,2971,578,42,sausage feast : 10,(delectable),2750,10,29773,2414
2020-05-19 04:34:37.518062,outpost MG 2,AMYR BULK CONSUMABLE,2971,578,42,pouch,Description: 10 Pack Adventurer Rope adventurer's rope items in bag: 10,2250,1,3705,0
2020-05-19 04:34:37.518062,outpost MG 2,AMYR BULK CONSUMABLE,2971,578,42,pouch,Description: 10 Pack Adventurer Rope adventurer's rope items in bag: 10,2250,1,3705,0
2020-05-19 04:34:37.518062,outpost MG 2,AMYR BULK CONSUMABLE,2971,578,42,pouch,Description: 10 Pack Adventure Ropes adventurer's rope items in bag: 10,2250,1,3705,0
2020-05-19 04:34:37.518062,outpost MG 2,AMYR BULK CONSUMABLE,2971,578,42,veterinary supplies,Description: CHEAPER BULK PACKS INSIDE BAG,3000,1,25750,0
2020-05-19 04:34:56.971187,outpost MG 2,Just Food,2971,576,42,crab feast : 50,(delectable),12500,50,28883,2913
2020-05-19 04:34:56.971187,outpost MG 2,Just Food,2971,576,42,a swordfish,(307.513 stones),7777,1,28820,0
2020-05-19 04:34:56.971187,outpost MG 2,Just Food,2971,576,42,a sawfish,(335.840 stones),7777,1,28823,0
2020-05-19 04:34:56.971187,outpost MG 2,Just Food,2971,576,42,fish feast : 50,(delectable),12500,50,28885,0
2020-05-19 04:34:56.971187,outpost MG 2,Just Food,2971,576,42,fish feast : 50,(delectable),12500,50,28885,0
2020-05-19 04:34:56.971187,outpost MG 2,Just Food,2971,576,42,fish feast : 50,(delectable),12500,50,28885,0
2020-05-19 04:34:56.971187,outpost MG 2,Just Food,2971,576,42,crab feast : 50,(delectable),12500,50,28883,2913
2020-05-19 04:34:56.971187,outpost MG 2,Just Food,2971,576,42,crab feast : 50,(delectable),12500,50,28883,2913
2020-05-19 04:34:56.971187,outpost MG 2,Just Food,2971,576,42,crab feast : 50,(delectable),12500,50,28883,2913
2020-05-19 04:34:56.971187,outpost MG 2,Just Food,2971,576,42,crab feast : 50,(delectable),12500,50,28883,2913
2020-05-19 04:35:42.752437,outpost MG 2,POISON GREAT/DP/LP,2969,580,45,a potion keg: lethal poison,The keg is completely full.,12000,1,6464,363
2020-05-19 04:35:42.752437,outpost MG 2,POISON GREAT/DP/LP,2969,580,45,a potion keg: lethal poison,The keg is completely full.,12000,1,6464,363
2020-05-19 04:35:42.752437,outpost MG 2,POISON GREAT/DP/LP,2969,580,45,a potion keg: greater poison,The keg is completely full.,3300,1,6464,363
2020-05-19 04:35:42.752437,outpost MG 2,POISON GREAT/DP/LP,2969,580,45,a potion keg: greater poison,The keg is completely full.,3300,1,6464,363
2020-05-19 04:35:42.752437,outpost MG 2,POISON GREAT/DP/LP,2969,580,45,a potion keg: deadly poison,The keg is completely full.,3800,1,6464,363
2020-05-19 04:35:42.752437,outpost MG 2,POISON GREAT/DP/LP,2969,580,45,a potion keg: deadly poison,The keg is completely full.,3800,1,6464,363
2020-05-19 04:35:42.752437,outpost MG 2,POISON GREAT/DP/LP,2969,580,45,a potion keg: lethal poison,The keg is completely full.,12000,1,6464,363
2020-05-19 04:35:42.752437,outpost MG 2,POISON GREAT/DP/LP,2969,580,45,a potion keg: lethal poison,The keg is completely full.,12000,1,6464,363
2020-05-19 04:35:42.752437,outpost MG 2,POISON GREAT/DP/LP,2969,580,45,a potion keg: lethal poison,The keg is completely full.,12000,1,6464,363
2020-05-19 04:35:42.752437,outpost MG 2,POISON GREAT/DP/LP,2969,580,45,a potion keg: lethal poison,The keg is completely full.,12000,1,6464,363
2020-05-19 04:35:42.752437,outpost MG 2,POISON GREAT/DP/LP,2969,580,45,a potion keg: lethal poison,The keg is completely full.,12000,1,6464,363
2020-05-19 04:35:42.752437,outpost MG 2,POISON GREAT/DP/LP,2969,580,45,a potion keg: lethal poison,The keg is completely full.,12000,1,6464,363
2020-05-19 04:35:42.752437,outpost MG 2,POISON GREAT/DP/LP,2969,580,45,a potion keg: lethal poison,The keg is completely full.,12000,1,6464,363
2020-05-19 04:35:42.752437,outpost MG 2,POISON GREAT/DP/LP,2969,580,45,a potion keg: lethal poison,The keg is completely full.,12000,1,6464,363
2020-05-19 04:35:42.752437,outpost MG 2,POISON GREAT/DP/LP,2969,580,45,a potion keg: lethal poison,The keg is completely full.,12000,1,6464,363
